scenarioKey,scenarioLabel,className,fromLevel,toLevel,tier,huntingLevel,xpRequired,effectiveXpPerHour,effectiveXpPerKill,killsPerHour,secondsPerFind,ttkSeconds,secondsPerMob,mapName,hoursToLevel,days24hToLevel,cumulativeHours,cumulativeDays24h,cumulativeDays12h,cumulativeDays6h
otimista,Otimista,Medico,82,83,9,50,648780,25075,329.9,76,6,41,47,Necrópole Industrial,25.8736,1.0781,5420.9625,225.8734,451.7469,903.4938
otimista,Otimista,Medico,83,84,9,50,1135365,25075,329.9,76,6,41,47,Necrópole Industrial,45.2788,1.8866,5466.2413,227.7601,455.5201,911.0402
otimista,Otimista,Medico,84,85,9,50,1946339,25075,329.9,76,6,41,47,Necrópole Industrial,77.6207,3.2342,5543.862,230.9942,461.9885,923.977
otimista,Otimista,Medico,85,86,9,50,2919509,25075,329.9,76,6,41,47,Necrópole Industrial,116.4311,4.8513,5660.293,235.8455,471.6911,943.3822
otimista,Otimista,Medico,86,87,9,50,4217069,25075,329.9,76,6,41,47,Necrópole Industrial,168.1782,7.0074,5828.4713,242.853,485.7059,971.4119
otimista,Otimista,Medico,87,88,9,50,5839018,25075,329.9,76,6,41,47,Necrópole Industrial,232.8621,9.7026,6061.3334,252.5556,505.1111,1010.2222
otimista,Otimista,Medico,88,89,9,50,7623162,25075,329.9,76,6,41,47,Necrópole Industrial,304.0144,12.6673,6365.3478,265.2228,530.4457,1060.8913
otimista,Otimista,Medico,89,90,9,50,9245112,25075,329.9,76,6,41,47,Necrópole Industrial,368.6984,15.3624,6734.0462,280.5853,561.1705,1122.341
otimista,Otimista,Medico,90,91,9,50,11029256,25075,329.9,76,6,41,47,Necrópole Industrial,439.8507,18.3271,7173.8969,298.9124,597.8247,1195.6495
otimista,Otimista,Medico,91,92,10,50,582238,35759,470.5,76,6,41,47,Marco Zero,16.2823,0.6784,7190.1792,299.5908,599.1816,1198.3632
otimista,Otimista,Medico,92,93,10,50,1164477,35759,470.5,76,6,41,47,Marco Zero,32.5646,1.3569,7222.7438,300.9477,601.8953,1203.7906
otimista,Otimista,Medico,93,94,10,50,2037834,35759,470.5,76,6,41,47,Marco Zero,56.988,2.3745,7279.7318,303.3222,606.6443,1213.2886
otimista,Otimista,Medico,94,95,10,50,3493430,35759,470.5,76,6,41,47,Marco Zero,97.6937,4.0706,7377.4255,307.3927,614.7855,1229.5709
otimista,Otimista,Medico,95,96,10,50,5240144,35759,470.5,76,6,41,47,Marco Zero,146.5406,6.1059,7523.9661,313.4986,626.9972,1253.9943
otimista,Otimista,Medico,96,97,10,50,7569097,35759,470.5,76,6,41,47,Marco Zero,211.6697,8.8196,7735.6358,322.3182,644.6363,1289.2726
otimista,Otimista,Medico,97,98,10,50,10480289,35759,470.5,76,6,41,47,Marco Zero,293.0812,12.2117,8028.7169,334.5299,669.0597,1338.1195
otimista,Otimista,Medico,98,99,10,50,13682599,35759,470.5,76,6,41,47,Marco Zero,382.6337,15.9431,8411.3506,350.4729,700.9459,1401.8918
otimista,Otimista,Medico,99,100,10,50,16593791,35759,470.5,76,6,41,47,Marco Zero,464.0452,19.3352,8875.3958,369.8082,739.6163,1479.2326
